Churn,IsoForest_Anomaly_Score,IsoForest_Label,LOF_Anomaly_Score,LOF_Label
0,-0.03127246844524867,1,1.0124044275911677,1
1,-0.07122317257414401,1,1.0424474773957364,1
0,-0.03982967401644133,1,1.1973032977360425,1
1,-0.10848659701818097,1,1.0050126478514456,1
1,-0.08011786009240318,1,1.2516246686176529,1
1,-0.0947685593516735,1,0.9669328983198907,1
0,-0.03492390161066272,1,1.0829759342208811,1
0,-0.03533255397199986,1,1.0128643779123572,1
0,-0.08854703959701093,1,1.0612485883771001,1
0,-0.07964446193922481,1,1.1241877976313261,1
0,-0.10775135120246909,1,1.0540274367919982,1
0,-0.08772255650808591,1,9.410704546911413,-1
0,-0.04204712101151642,1,1.0841934714119363,1
1,-0.03172224161024306,1,1.074416432063202,1
0,-0.08029433846478162,1,1.1377434136482516,1
0,-0.13828602299388099,1,1.0284924117350942,1
1,-0.10985819007966308,1,1.0692906294577507,1
1,-0.1141843663590501,1,1.0624473657745463,1
1,-0.12079533037766771,1,1.0323966943716603,1
1,-0.12469273550096271,1,1.052787276357212,1
0,-0.03584123081787771,1,0.9981900117532257,1
0,-0.010522400004037258,1,1.0772570289094916,1
0,-0.10303031610057117,1,0.9722672894303891,1
0,-0.14350469072697203,1,1.4132625202557572,-1
0,-0.14482716775473703,1,0.9790720454919987,1
0,-0.024524507879848945,1,1.1233490295385478,1
0,-0.0925057623803559,1,0.9872792124596819,1
0,-0.06861242798549594,1,1.1557979731532815,1
1,-0.07838770536838158,1,1.219706857035013,1
0,-0.05146969126714218,1,1.0354273171490995,1
1,-0.09968295216456968,1,1.00110080077869,1
0,-0.0711032997918708,1,1.1437151925817532,1
0,0.0038233410730117434,-1,0.9938094686388192,1
0,-0.05732560146998422,1,1.1018595925278576,1
0,-0.06945928834610626,1,0.9799513528643242,1
1,-0.11130108349719325,1,1.0254073473158258,1
0,-0.014737652703191606,1,1.020712748173768,1
0,-0.04159145430319644,1,1.1053815658072486,1
0,-0.022688076269512636,1,0.9984186581460543,1
0,-0.09357825221562177,1,1.0137693478876442,1
0,-0.08477122236950285,1,1.1172436991204129,1
0,-0.024961810497455716,1,1.0504361847215424,1
0,-0.12508650552030293,1,1.034396398526255,1
1,-0.14562537978938195,1,0.9974710150499521,1
0,-0.014337164033443428,1,1.0358286162778987,1
0,-0.0868703981765322,1,1.0573573540533534,1
1,-0.035128327645205126,1,1.0064478824499266,1
1,-0.08696935301274,1,1.0465197516804114,1
0,-0.06175484745223503,1,1.0236421354275549,1
1,0.0072193259318312775,-1,1.0620288177919006,1
0,0.0017624646217668793,-1,1.013562749364929,1
0,-0.11957730027457769,1,0.9607579056441219,1
0,-0.047863559694407254,1,1.089282141384952,1
0,0.005775594873669632,-1,1.008029299609761,1
0,-0.06324716003596953,1,1.0134933965865853,1
0,-0.07456337340044139,1,1.2199984631339083,1
1,-0.13729345382318203,1,0.9989030002505939,1
0,-0.03903773379623121,1,1.102433822219817,1
0,-0.06525661546201622,1,1.0270316997240032,1
0,-0.08183113397599562,1,1.0889231669962631,1
0,-0.08279673186224168,1,1.0415317516767222,1
0,-0.050323230009752695,1,1.018392950472839,1
1,-0.16019844090334934,1,0.9975031385215389,1
1,-0.0757327501024958,1,1.1298631342684513,1
1,-0.02104229690941206,1,1.0854986987423108,1
1,-0.04689142858810247,1,1.0702548346130754,1
0,-0.03397340923715775,1,1.058261382020619,1
0,-0.07070289122899531,1,1.071938412545752,1
1,-0.09946707038780012,1,0.9791996261031869,1
0,-0.028814829270643938,1,1.0250252564325177,1
0,-0.04651118300971124,1,0.984542330894698,1
0,-0.04296342442697143,1,1.0572119750433875,1
0,-0.08082243354590446,1,1.1857365895388634,1
0,-0.06036215883584506,1,1.0713430215317454,1
0,-0.13950155669239284,1,1.0062632532430151,1
1,-0.11965235875350078,1,1.0125361572051512,1
0,-0.08150482512369217,1,1.0128405258148214,1
0,-0.06805706561105129,1,0.9986926541259367,1
0,0.003106926146864586,-1,1.0916359329694272,1
0,-0.03464232147170909,1,1.0354012748679766,1
0,-0.06650864046576777,1,1.4165695876188766,-1
0,-0.1039830743865311,1,0.9733302905270984,1
1,-0.06048137749519633,1,1.0951290267442713,1
1,-0.03955939487715732,1,1.1455593940716184,1
1,-0.10075352698223333,1,1.0699322669710563,1
0,-0.07391245783522127,1,1.0921344556796648,1
0,-0.04949283178242869,1,1.0180521064379824,1
1,-0.03011007487047046,1,1.0633602525090329,1
0,-0.023402516424421482,1,1.0636307123774045,1
0,-0.1216956947828815,1,1.9781833441794714,-1
0,-0.03068886920197811,1,1.0548569729431772,1
0,-0.05940799413244391,1,1.014235565191558,1
0,-0.08377202043972887,1,1.0478480118591,1
0,-0.09990863723238563,1,1.0680480140276822,1
1,-0.06817411000423201,1,1.1457591244535767,1
0,-0.06783296544127704,1,1.052120212826823,1
0,-0.1406230961384728,1,1.0421677513285714,1
0,-0.041200605056733286,1,1.0034033973009322,1
0,-0.04063433330660393,1,0.9860041913185631,1
0,-0.09564624224205798,1,1.0174092505721741,1
1,-0.13117662534146074,1,1.000024817909733,1
0,-0.0053166069528718385,1,1.0106771276507192,1
0,-0.031223831700391558,1,1.0260766099731538,1
0,-0.07124244162755122,1,1.027652627594282,1
0,-0.030370781963078075,1,1.0028939167061741,1
0,-0.09087472199033186,1,1.0629904762005458,1
1,-0.07033107687476636,1,1.0383953662875571,1
0,-0.022540247325329332,1,1.0459909357006199,1
0,-0.028454904469039755,1,1.2360994824055862,1
0,-0.05153106206947067,1,1.0518833350337045,1
1,-0.10299838505752446,1,1.0295184624133484,1
0,0.012335537034404154,-1,0.9864612422262162,1
1,-0.06178909303408908,1,1.2842777244810177,1
0,-0.04464215064446431,1,1.0326088651419725,1
1,-0.09436528380446718,1,2.5921930633076444,-1
1,-0.06940594106122033,1,1.0212284615085314,1
0,-0.002484271682752559,1,1.0053780967677468,1
0,-0.0665577426564361,1,1.1003970820136446,1
0,-0.09332333397927461,1,1.0597301912468209,1
0,-0.09203281541299124,1,1.026784843005008,1
0,-0.024206429424962317,1,1.1308086374815296,1
0,-0.10589859650753164,1,1.118646797305302,1
0,-0.13763839057013788,1,2.038574298164496,-1
0,-0.09748159342059692,1,1.001552553474633,1
0,-0.045335000348705745,1,1.0115472340417395,1
0,-0.03220497952221413,1,1.0939450135535924,1
1,-0.08907585000487694,1,1.016373586543539,1
0,-0.017950959699822744,1,1.028070052756905,1
0,-0.0862318596881928,1,0.9886754840781146,1
0,-0.0857839577846935,1,0.9843572103380959,1
0,-0.08047861855628435,1,1.0601475331173396,1
1,-0.043361711443993034,1,1.049777330447239,1
0,-0.0364415655782927,1,1.0029070350536247,1
0,-0.09061027463371318,1,1.0626716429157028,1
0,-0.08453631963719976,1,1.0653465399828286,1
0,-0.028724450586676054,1,1.0204254444986753,1
0,-0.029978446165773498,1,1.145189747748573,1
1,-0.12650753272364101,1,0.9869350961999658,1
1,-0.12924297332443502,1,0.9908141104944506,1
1,-0.10243744325850768,1,1.0523104415173472,1
0,-0.0624194529534835,1,1.031197963673152,1
0,-0.1320930744304213,1,1.0278784392142644,1
0,-0.07271691927807844,1,1.0708852762777554,1
0,-0.07515707977921782,1,1.0535783059517099,1
0,-0.06680088226309178,1,1.0655281579131142,1
0,-0.045317299982017056,1,1.0588917311058363,1
0,-0.06307137257515005,1,1.0676285834402635,1
1,-0.07188142654860563,1,1.0747537020450566,1
1,-0.07885970644255458,1,1.1265463069550408,1
0,-0.07432702597072638,1,1.1691972033626539,1
0,-0.13292198327257554,1,0.9950349274873005,1
0,-0.009599929991746636,1,1.0820569130855333,1
0,-0.059443689675568234,1,1.1168039641119376,1
0,-0.018499352874087438,1,1.2061996158106114,1
0,-0.04052137803053457,1,1.054720883388692,1
0,-0.03701069493097919,1,0.991358387797351,1
0,-0.08493671409001746,1,1.0687779008308358,1
0,-0.1166789159818224,1,1.0128473415369883,1
0,-0.03285138221051087,1,1.007590287753997,1
1,-0.0718784471141799,1,1.4508161343686814,-1
0,-0.008766663606394887,1,0.9902012892644763,1
0,-0.06453450140623573,1,1.1422095777276797,1
1,-0.11029512176708917,1,0.979154542434619,1
0,-0.06990105605444974,1,1.2091183121105653,1
0,-0.04129852102508247,1,1.041095728899141,1
0,-0.08265292873192842,1,0.9847234001178451,1
0,-0.038047695626137634,1,0.987304369216526,1
0,-0.07550319408098105,1,1.041646984560478,1
0,-0.07798095229329116,1,1.124101858384385,1
0,-0.033613158844521984,1,1.09130480442685,1
0,-0.013297334777536252,1,1.13887017987647,1
0,-0.024630502240461594,1,1.0419725374525113,1
0,-0.05586694310126539,1,1.140731093723347,1
0,-0.09236102438458904,1,1.0838420958503137,1
1,-0.08307336048066316,1,0.9716319868480106,1
1,-0.11320684981266965,1,0.988006858317692,1
0,-0.06432358168070063,1,1.0507530352878676,1
0,-0.08763678157909471,1,1.0687138188147152,1
0,-0.019900031817028818,1,1.1362257774178597,1
0,-0.0482755394675658,1,1.1309121709479202,1
0,-0.022110960130624413,1,1.1022178360204042,1
0,-0.01792886811716876,1,1.055138254532289,1
1,-0.1087725253916571,1,1.0377242925320598,1
0,-0.05965119683819331,1,1.055712188474205,1
0,-0.10565933566427554,1,0.9950824376587241,1
0,-0.019786562075507552,1,1.0403710769698924,1
0,-0.015520214114686737,1,1.0235684912244325,1
0,-0.11605788598947708,1,4.919507068236594,-1
0,-0.150069438080082,1,0.9968536445490163,1
0,-0.12147109989803179,1,1.2146924748922723,1
0,-0.05977710066737496,1,1.0311622905168492,1
1,-0.05684770772384695,1,1.0903757976106707,1
1,-0.09191553872280134,1,1.0361655668642642,1
0,-0.02357874110900471,1,1.0378966398803493,1
0,-0.0008651102885830486,1,1.0931294589929126,1
0,-0.01358308780745865,1,1.0787281558841861,1
0,-0.04246557844554699,1,1.037703598112148,1
0,-0.08937804218249756,1,1.0098979442319034,1
1,-0.07382212717336756,1,1.1046573513405158,1
0,-0.07855912583767899,1,1.1098518603052376,1
1,-0.0960346240582508,1,1.0530510358664134,1
0,-0.05647275657363371,1,1.0901869195853482,1
0,-0.0679190062021845,1,1.0470904183047598,1
1,-0.10458394629378853,1,1.135265002335441,1
1,-0.12255800534771849,1,1.0141103746257545,1
0,-0.03476839667336218,1,1.118118334130409,1
0,-0.03359471907505718,1,1.1132619544184217,1
1,-0.09067606216968438,1,1.054410810646099,1
1,-0.08847309208319143,1,1.0481763825258292,1
0,-0.09382989070852876,1,1.0260307337955148,1
1,-0.03298461724594626,1,1.026924846294249,1
0,-0.11083733561053849,1,1.0557632754233555,1
0,-0.045903542421620425,1,0.9991885048203937,1
1,-0.0919295847327789,1,1.1248033895075435,1
0,-0.02763849526564044,1,1.0600426000284222,1
0,-0.10408868704055241,1,1.0142073663907782,1
0,-0.03571517490260012,1,1.0328881443861735,1
0,0.00714859921873634,-1,1.1566105348021773,1
1,-0.1254758972033827,1,1.0653946923073687,1
0,-0.05101690798904235,1,1.0310585992083805,1
0,-0.09507319939268621,1,1.0712601402679665,1
1,-0.11383729666977738,1,1.1757460309563683,1
0,-0.004485086615609757,1,1.0509262389079077,1
0,-0.14534421471013514,1,1.03823730572872,1
1,0.006092129362246679,-1,1.075052149256718,1
0,-0.04511131602825069,1,1.0345362496545172,1
0,-0.08015887002329614,1,1.0119980360336291,1
1,-0.042669687311590154,1,1.0758650976012647,1
1,-0.04455342452591704,1,1.098403964910612,1
0,-0.01552635277385439,1,1.0537214093196188,1
0,-0.017869709330468275,1,1.0305288339522218,1
0,-0.016111309627499293,1,1.02652520461317,1
0,-0.048250360692774885,1,1.069647716642394,1
0,-0.032037721471762315,1,1.1164873931342187,1
1,-0.07398491722189515,1,1.0361969204389827,1
0,-0.06201093317912654,1,1.1782915597829728,1
1,-0.08210417393765645,1,1.1738289381962672,1
1,-0.093951170369302,1,1.1876403198062566,1
0,-0.14334393453326166,1,0.991203928671081,1
0,0.015429628168003862,-1,1.110834112533571,1
0,-0.07139909856491311,1,1.0811118563786224,1
1,-0.12619926577652935,1,1.0166919991855787,1
0,-0.05648798101771346,1,1.0148641117340302,1
0,-0.0410826573474965,1,1.0142298757063646,1
1,-0.045604208927380485,1,1.0482260776118686,1
0,-0.055460476968674954,1,0.9920745701841854,1
0,-0.09694180007716946,1,1.1495028019678688,1
1,-0.06539235158231405,1,1.0538524493116068,1
0,-0.11718107224180557,1,0.975078149075386,1
0,-0.044956762444885,1,0.9945492931084168,1
0,-0.09951702775198296,1,1.184349172845276,1
0,-0.04661823478467153,1,1.0451097003032956,1
1,-0.10431121612851241,1,1.031966965883453,1
1,-0.11440433662643196,1,0.9790074509755368,1
0,-0.022239335595296228,1,1.044578200463575,1
0,-0.009166436501694242,1,1.0020804676890414,1
0,-0.03887511766824914,1,1.0289206602443925,1
0,-0.10521822501985495,1,1.0314940713460665,1
0,-0.02010885964480813,1,1.150584978170769,1
0,-0.07739339151592217,1,1.0798638577350133,1
0,-0.09022942831994418,1,0.9951005029306266,1
0,-0.1382080040343433,1,0.989918160730954,1
0,0.004146861415542991,-1,1.0560139244379665,1
1,-0.1268739518460209,1,0.9864928174311945,1
0,-0.11257420100946075,1,1.0343627288917125,1
0,-0.074749029118652,1,1.0084249629240092,1
0,-0.029778823837085855,1,0.987887711214808,1
0,-0.035836300484148764,1,1.0178478817811103,1
0,-0.03643351494642588,1,1.0203614069627505,1
0,-0.03899812154864546,1,0.962948498770517,1
0,-0.07741171346130316,1,1.1937101860714203,1
0,-0.14133207480486681,1,0.9735768789293491,1
1,-0.10350914689556956,1,1.0169084275489984,1
1,-0.018118366456123303,1,1.1031612142493068,1
0,-0.0536070063604841,1,1.0334857505254251,1
1,-0.04838524960462154,1,1.0706622182166197,1
0,-0.040061326970249334,1,1.006379118068494,1
0,-0.022331231719321165,1,1.0353876847843655,1
0,-0.13878868669400962,1,1.863531336317417,-1
0,-0.03787698204509138,1,1.0136596481292466,1
0,-0.03862024097675232,1,0.9621109342731827,1
0,-0.09202142280221326,1,1.0113617879440113,1
0,-0.06363754427392565,1,1.0638772363574291,1
1,-0.08473419558507489,1,1.0261035686238698,1
0,-0.02829544000018236,1,1.0142861518679525,1
0,-0.10111131068389584,1,0.9545548530239097,1
0,-0.014138276707802322,1,1.0049027901919907,1
0,-0.1407969493153951,1,1.6287755059106892,-1
0,-0.08481668618417137,1,1.0338915240002096,1
